nid,strain_name,specie_id,specie_name,k,refseq_id
1010,Sphingobacterium mizutaii,1010,Sphingobacterium mizutaii,Bacteria,GCF_900102835.1
1500960,Campylobacter sp. RM16704,1500960,Campylobacter sp. RM16704,Bacteria,GCF_000816245.1
2675784,Enterobacteriaceae endosymbiont of Donacia simplex,2675784,Enterobacteriaceae endosymbiont of Donacia simplex,Bacteria,GCF_012568645.1
100379,Onion yellows phytoplasma,100379,Onion yellows phytoplasma,Bacteria,GCA_000009845.1
102134,Desulfallas gibsoniae,102134,Desulfallas gibsoniae,Bacteria,GCF_000233715.2
2048654,Solibacillus sp. R5-41,2048654,Solibacillus sp. R5-41,Bacteria,GCF_002736105.1
2107999,Lactobacillus paragasseri,2107999,Lactobacillus paragasseri,Bacteria,GCF_015550525.1
754423,Tenacibaculum sp. SZ-18,754423,Tenacibaculum sp. SZ-18,Bacteria,GCF_002813915.1
847,Oxalobacter formigenes,847,Oxalobacter formigenes,Bacteria,GCF_002127965.1
2725997,Escherichia sp. SCLE84,2725997,Escherichia sp. SCLE84,Bacteria,GCF_012584495.1
1329823,Enterobacter sp. MGH 14,1329823,Enterobacter sp. MGH 14,Bacteria,GCF_018074945.1
228602,Nocardia arthritidis,228602,Nocardia arthritidis,Bacteria,GCF_011801145.1
2607753,Streptomyces sp. INR7,2607753,Streptomyces sp. INR7,Bacteria,GCF_014217585.1
520734,Sphingobium sp. RSMS,520734,Sphingobium sp. RSMS,Bacteria,GCF_005406185.2
2494550,Roseovarius faecimaris,2494550,Roseovarius faecimaris,Bacteria,GCF_009762325.1
1712654,Thermococcus piezophilus,1712654,Thermococcus piezophilus,Archaea,GCF_001647085.1
2763068,Streptococcus sp. NSJ-72,2763068,Streptococcus sp. NSJ-72,Bacteria,GCF_014334035.1
2570561,Psychroserpens sp. NJDZ02,2570561,Psychroserpens sp. NJDZ02,Bacteria,GCF_004843725.1
1834196,Lachnoclostridium sp. YL32,1834196,Lachnoclostridium sp. YL32,Bacteria,GCF_001688665.2
261654,Micromonospora auratinigra,261654,Micromonospora auratinigra,Bacteria,GCF_900089595.1
2292255,Lactobacillus suantsaii,2292255,Lactobacillus suantsaii,Bacteria,GCF_004115745.1
47879,Pseudomonas corrugata,47879,Pseudomonas corrugata,Bacteria,GCF_017604325.1
2686366,Algibacter sp. L3A6,2686366,Algibacter sp. L3A6,Bacteria,GCF_009796825.1
1659194,Pseudomonas sp. GR 6-02,1659194,Pseudomonas sp. GR 6-02,Bacteria,GCF_001655615.1
1701758,Aureimonas populi,1701758,Aureimonas populi,Bacteria,GCF_017815515.1
670052,Cryobacterium arcticum,670052,Cryobacterium arcticum,Bacteria,GCF_001679725.1
2841594,,,,,GCF_018885305.1
45634,Streptococcus cristatus,45634,Streptococcus cristatus,Bacteria,GCF_001069055.1
2750011,Streptomyces sp. Rer75,2750011,Streptomyces sp. Rer75,Bacteria,GCF_013414305.1
624315,Phytohabitans suffuscus,624315,Phytohabitans suffuscus,Bacteria,GCF_011764565.1
2711231,Roseimicrobium sp. ORNL1,2711231,Roseimicrobium sp. ORNL1,Bacteria,GCF_011044495.1
2067572,Pseudomonas sp. NC02,2067572,Pseudomonas sp. NC02,Bacteria,GCF_002874965.1
85683,[Bacillus] selenitireducens,85683,[Bacillus] selenitireducens,Bacteria,GCA_000093085.1
194424,Sulfurospirillum halorespirans,194424,Sulfurospirillum halorespirans,Bacteria,GCF_001723605.1
43769,Corynebacterium propinquum,43769,Corynebacterium propinquum,Bacteria,GCF_001052555.1
218144,Vagococcus carniphilus,218144,Vagococcus carniphilus,Bacteria,GCF_014397115.1
145262,Methanothermobacter thermautotrophicus,145262,Methanothermobacter thermautotrophicus,Archaea,GCF_014889545.1
182640,Kribbella flavida,182640,Kribbella flavida,Bacteria,GCF_000024345.1
104268,Tenacibaculum mesophilum,104268,Tenacibaculum mesophilum,Bacteria,GCF_003867075.1
2978683,,,,,GCF_016595145.1
2722756,Brenneria sp. Ir50,2722756,Brenneria sp. Ir50,Bacteria,GCF_017569925.1
52584,Brachyspira pilosicoli,52584,Brachyspira pilosicoli,Bacteria,GCF_009756045.1
730,[Haemophilus] ducreyi,730,[Haemophilus] ducreyi,Bacteria,GCF_001043335.1
575,Raoultella planticola,575,Raoultella planticola,Bacteria,GCF_004365995.1
2835787,,,,,GCF_018982885.1
427923,Desulfurivibrio alkaliphilus,427923,Desulfurivibrio alkaliphilus,Bacteria,GCA_011048585.1
1804990,Microbacteriaceae bacterium WY83,1804990,Microbacteriaceae bacterium WY83,Bacteria,GCA_012530535.1
1436133,Streptomyces bryophytorum,1436133,Streptomyces bryophytorum,Bacteria,GCF_016916835.1
1825976,Neorhizobium sp. NCHU2750,1825976,Neorhizobium sp. NCHU2750,Bacteria,GCF_003597675.1
2789425,Actinomyces sp. HMT 175,2789425,Actinomyces sp. HMT 175,Bacteria,GCF_016694895.1
2487118,Intestinibaculum porci,2487118,Intestinibaculum porci,Bacteria,GCF_003925875.1
2017483,Virgibacillus phasianinus,2017483,Virgibacillus phasianinus,Bacteria,GCF_002216775.1
78448,Bifidobacterium pullorum,78448,Bifidobacterium pullorum,Bacteria,GCF_014634885.1
522259,Dyella terrae,522259,Dyella terrae,Bacteria,GCF_004322705.1
570267,Methanocella paludicola,570267,Methanocella paludicola,Archaea,GCF_000011005.1
519450,Mycoplasma anserisalpingitidis,519450,Mycoplasma anserisalpingitidis,Bacteria,GCF_007859615.1
2364787,Alistipes megaguti,2364787,Alistipes megaguti,Bacteria,GCF_900604385.1
298654,Frankia inefficax,298654,Frankia inefficax,Bacteria,GCF_000166135.1
1848766,Campylobacter ornithocola,1848766,Campylobacter ornithocola,Bacteria,GCF_013201605.1
33034,Anaerococcus prevotii,33034,Anaerococcus prevotii,Bacteria,GCF_900445285.1
2722751,Arcanobacterium sp. 2701,2722751,Arcanobacterium sp. 2701,Bacteria,GCF_012563545.1
1580092,Nitrosopumilus adriaticus,1580092,Nitrosopumilus adriaticus,Archaea,GCF_000956175.1
1632865,Pirellula sp. SH-Sr6A,1632865,Pirellula sp. SH-Sr6A,Bacteria,GCF_001610875.1
93221,Pandoraea pulmonicola,93221,Pandoraea pulmonicola,Bacteria,GCF_000815105.2
81412,Aminomonas paucivorans,81412,Aminomonas paucivorans,Bacteria,GCF_000165795.1
2732593,Wolbachia endosymbiont of Ctenocephalides felis wCfeT,2732593,Wolbachia endosymbiont of Ctenocephalides felis wCfeT,Bacteria,GCF_012277295.1
29485,Yersinia rohdei,29485,Yersinia rohdei,Bacteria,GCF_001320025.1
1442556,Synechococcus sp. PROS-7-1,1442556,Synechococcus sp. PROS-7-1,Bacteria,GCF_014279795.1
107637,Methylomonas sp. LW13,107637,Methylomonas sp. LW13,Bacteria,GCF_016865255.1
2821543,,,,,GCF_018304825.1
589382,Agromyces flavus,589382,Agromyces flavus,Bacteria,GCF_014635805.1
2215,Methanosarcina vacuolata,2215,Methanosarcina vacuolata,Archaea,GCF_000969905.1
2575374,Arthrobacter sp. 24S4-2,2575374,Arthrobacter sp. 24S4-2,Bacteria,GCF_005280255.1
160699,Agrobacterium larrymoorei,160699,Agrobacterium larrymoorei,Bacteria,GCF_005145045.1
45363,Mycoplasma alkalescens,45363,Mycoplasma alkalescens,Bacteria,GCF_003208575.1
246167,Vibrio crassostreae,246167,Vibrio crassostreae,Bacteria,GCF_013114205.1
1850246,Urechidicola croceus,1850246,Urechidicola croceus,Bacteria,GCF_001761325.1
861,Fusobacterium ulcerans,861,Fusobacterium ulcerans,Bacteria,GCF_003019675.1
81028,Treponema brennaborense,81028,Treponema brennaborense,Bacteria,GCF_000212415.1
670,Vibrio parahaemolyticus,670,Vibrio parahaemolyticus,Bacteria,GCF_000786855.1
108150,Thermoanaerobacter italicus,108150,Thermoanaerobacter italicus,Bacteria,GCF_000025645.1
1884905,Candidatus Planktophila versatilis,1884905,Candidatus Planktophila versatilis,Bacteria,GCF_002288105.1
1940790,Sedimentisphaera cyanobacteriorum,1940790,Sedimentisphaera cyanobacteriorum,Bacteria,GCF_001997385.1
186192,Marinithermus hydrothermalis,186192,Marinithermus hydrothermalis,Bacteria,GCF_000195335.1
875171,Celeribacter baekdonensis,875171,Celeribacter baekdonensis,Bacteria,GCF_900102315.1
81475,Frateuria aurantia,81475,Frateuria aurantia,Bacteria,GCF_000242255.2
74349,Sulfitobacter guttiformis,74349,Sulfitobacter guttiformis,Bacteria,GCF_003610455.1
29320,Paenarthrobacter nicotinovorans,29320,Paenarthrobacter nicotinovorans,Bacteria,GCF_003208515.1
2083284,Streptomyces sp. CB09001,2083284,Streptomyces sp. CB09001,Bacteria,GCF_003369795.1
1624,Ligilactobacillus salivarius,1624,Ligilactobacillus salivarius,Bacteria,GCF_015070845.1
91915,Asaia bogorensis,91915,Asaia bogorensis,Bacteria,GCF_900465345.1
877455,Methanobacterium lacus,877455,Methanobacterium lacus,Archaea,GCF_000191585.1
33900,Streptomyces murinus,33900,Streptomyces murinus,Bacteria,GCF_016467295.1
46351,Mycolicibacterium hassiacum,46351,Mycolicibacterium hassiacum,Bacteria,GCF_000300375.1
2681552,Variovorax sp. RKNM96,2681552,Variovorax sp. RKNM96,Bacteria,GCF_017161115.1
1654388,Staphylococcus schweitzeri,1654388,Staphylococcus schweitzeri,Bacteria,GCF_014877095.1
2183582,Saliniradius amylolyticus,2183582,Saliniradius amylolyticus,Bacteria,GCF_003143555.1
1774,Mycobacteroides chelonae,1774,Mycobacteroides chelonae,Bacteria,GCF_019061385.1
170651,Vibrio neptunius,170651,Vibrio neptunius,Bacteria,GCF_017051735.1
105219,Ralstonia mannitolilytica,105219,Ralstonia mannitolilytica,Bacteria,GCF_019042415.1
2041044,Eubacterium maltosivorans,2041044,Eubacterium maltosivorans,Bacteria,GCF_900103155.1
376805,Phocaeicola salanitronis,376805,Phocaeicola salanitronis,Bacteria,GCF_000190575.1
2666185,Spiribacter sp. 2438,2666185,Spiribacter sp. 2438,Bacteria,GCF_009676705.1
289370,Pseudomonas argentinensis,289370,Pseudomonas argentinensis,Bacteria,GCF_008801645.1
430914,Halorhabdus tiamatea,430914,Halorhabdus tiamatea,Archaea,GCF_000215915.2
1500687,Pseudomonas sp. St29,1500687,Pseudomonas sp. St29,Bacteria,GCF_001547915.1
1836467,Maribacter sp. T28,1836467,Maribacter sp. T28,Bacteria,GCF_001673755.1
2220073,Bdellovibrio sp. NC01,2220073,Bdellovibrio sp. NC01,Bacteria,GCF_006874625.1
1080223,Malaciobacter pacificus,1080223,Malaciobacter pacificus,Bacteria,GCF_014636355.1
480418,Mycobacterium lepromatosis,480418,Mycobacterium lepromatosis,Bacteria,GCF_000975265.1
43,Cystobacter fuscus,43,Cystobacter fuscus,Bacteria,GCF_002305875.1
356852,Micromonospora coxensis,356852,Micromonospora coxensis,Bacteria,GCF_900090295.1
45065,Legionella geestiana,45065,Legionella geestiana,Bacteria,GCF_004571195.1
2518599,Pandoraea sp. XY-2,2518599,Pandoraea sp. XY-2,Bacteria,GCF_004193915.1
2115978,Candidatus Phycorickettsia trachydisci,2115978,Candidatus Phycorickettsia trachydisci,Bacteria,GCF_003015145.1
1981174,Pseudomonas sp. M30-35,1981174,Pseudomonas sp. M30-35,Bacteria,GCF_002163625.1
146786,Thermosynechococcus elongatus,146786,Thermosynechococcus elongatus,Bacteria,GCF_000011345.1
69964,Azotobacter salinestris,69964,Azotobacter salinestris,Bacteria,GCF_009363155.1
2766982,,,,,GCF_018343815.1
2587842,Maribius sp. THAF1,2587842,Maribius sp. THAF1,Bacteria,GCF_009363795.1
2605747,Pedobacter sp. CJ43,2605747,Pedobacter sp. CJ43,Bacteria,GCF_008195825.1
2674991,Cohnella candidum,2674991,Cohnella candidum,Bacteria,GCF_003713065.1
2815358,,,,,GCF_017348915.1
61645,Enterobacter asburiae,61645,Enterobacter asburiae,Bacteria,GCF_008641005.1
2760310,Tessaracoccus sp. MC1865,2760310,Tessaracoccus sp. MC1865,Bacteria,GCF_014164715.1
220684,Neobacillus drentensis,220684,Neobacillus drentensis,Bacteria,GCF_001636415.1
712116,Actinomyces sp. oral taxon 169,712116,Actinomyces sp. oral taxon 169,Bacteria,GCF_013394715.1
1176649,Agrobacterium fabrum,1176649,Agrobacterium fabrum,Bacteria,GCF_013318355.1
2760308,Propioniciclava sp. MC1595,2760308,Propioniciclava sp. MC1595,Bacteria,GCF_014164685.1
412963,Mycetohabitans rhizoxinica,412963,Mycetohabitans rhizoxinica,Bacteria,GCF_000198775.1
1729720,Salegentibacter sp. T436,1729720,Salegentibacter sp. T436,Bacteria,GCF_001932675.1
2583989,Staphylococcus sp. 17KM0847,2583989,Staphylococcus sp. 17KM0847,Bacteria,GCF_013463155.1
1598,Limosilactobacillus reuteri,1598,Limosilactobacillus reuteri,Bacteria,GCF_001889975.1
2675219,Corynebacterium sp. 2039,2675219,Corynebacterium sp. 2039,Bacteria,GCF_009734425.1
169176,Novosphingobium tardaugens,169176,Novosphingobium tardaugens,Bacteria,GCF_003860345.1
158849,Moellerella wisconsensis,158849,Moellerella wisconsensis,Bacteria,GCF_001020485.1
1176536,Novosphingobium ginsenosidimutans,1176536,Novosphingobium ginsenosidimutans,Bacteria,GCF_007954425.1
1229621,Anaerostipes rhamnosivorans,1229621,Anaerostipes rhamnosivorans,Bacteria,GCF_005280655.1
2676077,Sphingobium sp. CAP-1,2676077,Sphingobium sp. CAP-1,Bacteria,GCF_009720145.1
2781774,Staphylococcus sp. 23_2_7_LY,2781774,Staphylococcus sp. 23_2_7_LY,Bacteria,GCF_015594445.1
1235591,Pseudorhodoplanes sinuspersici,1235591,Pseudorhodoplanes sinuspersici,Bacteria,GCF_003610435.1
377615,Thermobacillus composti,377615,Thermobacillus composti,Bacteria,GCF_000227705.2
1653831,Blattabacterium cuenoti,1653831,Blattabacterium cuenoti,Bacteria,GCF_014252415.1
1363,Lactococcus garvieae,1363,Lactococcus garvieae,Bacteria,GCF_015548535.1
2743575,Acinetobacter sp. NEB 394,2743575,Acinetobacter sp. NEB 394,Bacteria,GCF_013374795.1
2047,Rothia dentocariosa,2047,Rothia dentocariosa,Bacteria,GCF_001062425.1
2885951,,,,,GCF_013177315.1
2057808,Lacinutrix sp. Bg11-31,2057808,Lacinutrix sp. Bg11-31,Bacteria,GCF_002831665.1
165694,Bartonella schoenbuchensis,165694,Bartonella schoenbuchensis,Bacteria,GCF_902810545.1
1548,Clostridium scatologenes,1548,Clostridium scatologenes,Bacteria,GCF_000968375.1
1823759,Desulfuromonas sp. DDH964,1823759,Desulfuromonas sp. DDH964,Bacteria,GCF_001611275.1
328515,Nonlabens dokdonensis,328515,Nonlabens dokdonensis,Bacteria,GCF_003254015.1
2584122,Flavobacteriaceae bacterium 10Alg115,2584122,Flavobacteriaceae bacterium 10Alg115,Bacteria,GCA_006065315.1
1216932,Clostridium bornimense,1216932,Clostridium bornimense,Bacteria,GCF_000577895.1
1385591,Burkholderia sp. BDU6,1385591,Burkholderia sp. BDU6,Bacteria,GCF_001523745.2
2546128,,,,,GCA_902827205.1
56438,Couchioplanes caeruleus,56438,Couchioplanes caeruleus,Bacteria,GCF_003751945.1
554344,Pseudomonas toyotomiensis,554344,Pseudomonas toyotomiensis,Bacteria,GCF_015712085.1
28127,Prevotella buccalis,28127,Prevotella buccalis,Bacteria,GCF_002884635.1
2696063,Anaerocolumna sp. CBA3638,2696063,Anaerocolumna sp. CBA3638,Bacteria,GCF_009931695.1
53407,Pseudomonas asplenii,53407,Pseudomonas asplenii,Bacteria,GCF_002891515.1
2584944,Sutterella faecalis,2584944,Sutterella faecalis,Bacteria,GCF_006337085.1
36745,Clostridium saccharoperbutylacetonicum,36745,Clostridium saccharoperbutylacetonicum,Bacteria,GCF_013296975.1
1972134,endosymbiont of Sipalinus gigas,1972134,endosymbiont of Sipalinus gigas,Bacteria,GCF_004296475.1
1679497,Caulobacter flavus,1679497,Caulobacter flavus,Bacteria,GCF_002858845.1
216964,Spiroplasma sp. BIUS-1,216964,Spiroplasma sp. BIUS-1,Bacteria,GCF_010365805.1
171279,Mycoplasma anatis,171279,Mycoplasma anatis,Bacteria,GCF_003285065.1
2589903,Mesorhizobium sp. B2-8-5,2589903,Mesorhizobium sp. B2-8-5,Bacteria,GCF_006440675.1
1442558,Synechococcus sp. TAK9802,1442558,Synechococcus sp. TAK9802,Bacteria,GCF_014279535.1
2126319,Variovorax sp. PMC12,2126319,Variovorax sp. PMC12,Bacteria,GCF_003019815.1
72,Simonsiella muelleri,72,Simonsiella muelleri,Bacteria,GCF_002951835.1
1548548,Bradymonas sediminis,1548548,Bradymonas sediminis,Bacteria,GCF_004362595.1
1852022,Roseitalea porphyridii,1852022,Roseitalea porphyridii,Bacteria,GCF_004331955.1
1954171,Calothrix sp. NIES-2098,1954171,Calothrix sp. NIES-2098,Bacteria,GCF_002368175.1
1716543,Clostridium thermarum,1716543,Clostridium thermarum,Bacteria,GCF_010367605.1
1582439,Nitrosopumilus piranensis,1582439,Nitrosopumilus piranensis,Archaea,GCF_000875775.1
2780074,Novosphingobium sp. ES2-1,2780074,Novosphingobium sp. ES2-1,Bacteria,GCF_015169775.1
1470176,Actinoalloteichus hoggarensis,1470176,Actinoalloteichus hoggarensis,Bacteria,GCF_014203625.1
76887,Caldivirga maquilingensis,76887,Caldivirga maquilingensis,Archaea,GCF_000018305.1
123841,Helicobacter canadensis,123841,Helicobacter canadensis,Bacteria,GCF_900450815.1
1756988,Nitratireductor sp. OM-1,1756988,Nitratireductor sp. OM-1,Bacteria,GCF_003296175.1
1229,Nitrosococcus oceani,1229,Nitrosococcus oceani,Bacteria,GCF_000740735.1
250,Chryseobacterium gleum,250,Chryseobacterium gleum,Bacteria,GCF_004328965.1
304895,Catenulispora acidiphila,304895,Catenulispora acidiphila,Bacteria,GCF_000024025.1
202747,Sulfurimonas autotrophica,202747,Sulfurimonas autotrophica,Bacteria,GCA_015662405.1
59610,Desulfotomaculum reducens,59610,Desulfotomaculum reducens,Bacteria,GCF_000016165.1
1967782,Chlamydia sp. H15-1957-10C,1967782,Chlamydia sp. H15-1957-10C,Bacteria,GCF_900239945.1
289435,Sphaerospermopsis kisseleviana,289435,Sphaerospermopsis kisseleviana,Bacteria,GCF_002368075.1
2842356,,,,,GCF_019139835.1
83560,Chlamydia muridarum,83560,Chlamydia muridarum,Bacteria,GCF_000767405.1
29288,Natronococcus occultus,29288,Natronococcus occultus,Archaea,GCF_000328685.1
185008,Butyrivibrio hungatei,185008,Butyrivibrio hungatei,Bacteria,GCF_001858005.1
1424294,Geosporobacter ferrireducens,1424294,Geosporobacter ferrireducens,Bacteria,GCF_001750685.1
1561022,Streptomyces sp. CCM_MD2014,1561022,Streptomyces sp. CCM_MD2014,Bacteria,GCF_000772045.1
2026248,Bacillus sp. 1s-1,2026248,Bacillus sp. 1s-1,Bacteria,GCF_002269275.1
52443,Vibrio tapetis,52443,Vibrio tapetis,Bacteria,GCF_900233005.1
1827481,Enterobacter sp. ODB01,1827481,Enterobacter sp. ODB01,Bacteria,GCF_001623605.1
2265,Thermococcus litoralis,2265,Thermococcus litoralis,Archaea,GCF_900064395.1
588,Providencia stuartii,588,Providencia stuartii,Bacteria,GCF_006517525.1
1160,Planktothrix agardhii,1160,Planktothrix agardhii,Bacteria,GCF_903969095.1
2325,Thermoanaerobacter kivui,2325,Thermoanaerobacter kivui,Bacteria,GCF_000763575.1
1402,Bacillus licheniformis,1402,Bacillus licheniformis,Bacteria,GCF_002272005.1
2498113,Pragia sp. CF-458,2498113,Pragia sp. CF-458,Bacteria,GCF_004295645.1
1398,Bacillus coagulans,1398,Bacillus coagulans,Bacteria,GCF_003459195.1
157779,Kushneria marisflavi,157779,Kushneria marisflavi,Bacteria,GCF_003610515.1
2006,Thermobispora bispora,2006,Thermobispora bispora,Bacteria,GCF_017161365.1
29542,Pelobacter acetylenicus,29542,Pelobacter acetylenicus,Bacteria,GCF_001888165.1
1982626,Faecalibacillus intestinalis,1982626,Faecalibacillus intestinalis,Bacteria,GCF_015669615.1
1303590,Bombilactobacillus bombi,1303590,Bombilactobacillus bombi,Bacteria,GCF_003515805.1
2016517,Francisella opportunistica,2016517,Francisella opportunistica,Bacteria,GCF_003347095.1
2587849,Halomonas sp. THAF12,2587849,Halomonas sp. THAF12,Bacteria,GCF_009363675.1
2834406,,,,,GCF_018596375.1
76760,Pseudomonas rhodesiae,76760,Pseudomonas rhodesiae,Bacteria,GCF_003732025.1
2173034,Petrocella atlantisensis,2173034,Petrocella atlantisensis,Bacteria,GCF_900538275.1
1816218,Colwellia sp. PAMC 20917,1816218,Colwellia sp. PAMC 20917,Bacteria,GCF_001767295.1
1184387,Mesotoga prima,1184387,Mesotoga prima,Bacteria,GCA_018432665.1
157268,Helicobacter winghamensis,157268,Helicobacter winghamensis,Bacteria,GCF_002845455.1
628,Xenorhabdus nematophila,628,Xenorhabdus nematophila,Bacteria,GCF_000785665.1
488730,Burkholderia arboris,488730,Burkholderia arboris,Bacteria,GCF_902830425.1
47960,Guyparkeria halophila,47960,Guyparkeria halophila,Bacteria,GCF_009734265.1
2745504,Pseudomonas sp. SWRI65,2745504,Pseudomonas sp. SWRI65,Bacteria,GCF_014268595.2
2304600,Breoghania sp. L-A4,2304600,Breoghania sp. L-A4,Bacteria,GCF_003432385.1
2748320,Flavobacterium sp. P2-65,2748320,Flavobacterium sp. P2-65,Bacteria,GCF_013389455.1
117207,Sphingopyxis alaskensis,117207,Sphingopyxis alaskensis,Bacteria,GCF_000013985.1
1906,Streptomyces fradiae,1906,Streptomyces fradiae,Bacteria,GCF_003573485.1
2133944,Alloprevotella sp. E39,2133944,Alloprevotella sp. E39,Bacteria,GCF_003265305.2
2779775,Haloactinobacterium sp. RN3S43,2779775,Haloactinobacterium sp. RN3S43,Bacteria,GCF_014960965.1
2742670,Citrobacter sp. RHBSTW-00903,2742670,Citrobacter sp. RHBSTW-00903,Bacteria,GCF_013727235.1
82541,Cupriavidus gilardii,82541,Cupriavidus gilardii,Bacteria,GCF_013004615.1
142058,Anaplasma ovis,142058,Anaplasma ovis,Bacteria,GCA_002849345.1
1850238,Rhizorhabdus dicambivorans,1850238,Rhizorhabdus dicambivorans,Bacteria,GCF_002355275.1
2743000,Salicibibacter sp. NKC5-3,2743000,Salicibibacter sp. NKC5-3,Bacteria,GCF_016495725.1
1260,Finegoldia magna,1260,Finegoldia magna,Bacteria,GCF_002243235.1
2583530,Thermosynechococcus sp. CL-1,2583530,Thermosynechococcus sp. CL-1,Bacteria,GCF_008386235.1
1164,Trichormus azollae,1164,Trichormus azollae,Bacteria,GCF_000196515.1
663364,Halarcobacter bivalviorum,663364,Halarcobacter bivalviorum,Bacteria,GCF_004116675.1
2482728,Pedobacter sp. G11,2482728,Pedobacter sp. G11,Bacteria,GCF_003860265.1
76123,Prevotella enoeca,76123,Prevotella enoeca,Bacteria,GCF_001444445.1
1619308,Cnuibacter physcomitrellae,1619308,Cnuibacter physcomitrellae,Bacteria,GCF_014640535.1
